Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[46]     0.0    0.00    0.00  815040         cv::Vec<unsigned char, 3>::Vec(cv::Vec<unsigned char, 3> const&) [46]
                0.00    0.00  815040/815040      cv::Matx<unsigned char, 3, 1>::Matx(unsigned char const*) [47]
-----------------------------------------------
                0.00    0.00  815040/815040      cv::Vec<unsigned char, 3>::Vec(cv::Vec<unsigned char, 3> const&) [46]
[47]     0.0    0.00    0.00  815040         cv::Matx<unsigned char, 3, 1>::Matx(unsigned char const*) [47]
-----------------------------------------------
                0.00    0.00  815040/815040      CNFeat::extract(cv::Mat const&) [9]
[48]     0.0    0.00    0.00  815040         cv::Vec<unsigned char, 3> const& cv::Mat::at<cv::Vec<unsigned char, 3> >(int, int) const [48]
-----------------------------------------------
                0.00    0.00  572712/572712      gradQuantize(float*, float*, int*, int*, float*, float*, int, int, float, int, bool, bool) [10]
[49]     0.0    0.00    0.00  572712         CVT(float __vector(4)) [49]
-----------------------------------------------
                0.00    0.00      18/545259      gaussian_shaped_labels(double, int, int) [287]
                0.00    0.00     564/545259      resizeDFT(complex_mat const&, int) [34]
                0.00    0.00    4529/545259      inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00   10260/545259      newfft2(cv::Mat const&) [257]
                0.00    0.00   19176/545259      resizeDFT2(complex_mat const&, int const*) [33]
                0.00    0.00   25920/545259      newifft2(complex_mat const&) [206]
                0.00    0.00   30456/545259      newifft2_for_y(complex_mat const&) [22]
                0.00    0.00  122256/545259      newfft2(cv::Mat const&, cv::Mat const&) [138]
                0.00    0.00  128320/545259      _GLOBAL__sub_I_m [2]
                0.00    0.00  203760/545259      CNFeat::extract(cv::Mat const&) [9]
[50]     0.0    0.00    0.00  545259         float* cv::Mat::ptr<float>(int) [50]
-----------------------------------------------
                0.00    0.00  529104/529104      gradMag(float*, float*, float*, int, int, int, bool) [7]
[51]     0.0    0.00    0.00  529104         AND(float __vector(4), float __vector(4)) [51]
-----------------------------------------------
                0.00    0.00  432573/432573      grad1(float*, float*, float*, int, int, int) [13]
[52]     0.0    0.00    0.00  432573         SUB(float __vector(4), float __vector(4)) [52]
-----------------------------------------------
                0.00    0.00   25402/323879      inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00   91887/323879      _GLOBAL__sub_I_m [2]
                0.00    0.00  206590/323879      CNFeat::extract(cv::Mat const&) [9]
[53]     0.0    0.00    0.00  323879         std::vector<cv::Mat, std::allocator<cv::Mat> >::operator[](unsigned long) [53]
-----------------------------------------------
                0.00    0.00  321872/321872      gradQuantize(float*, float*, int*, int*, float*, float*, int, int, float, int, bool, bool) [10]
[54]     0.0    0.00    0.00  321872         SET(int const&) [54]
-----------------------------------------------
                0.00    0.00  284772/284772      gradQuantize(float*, float*, int*, int*, float*, float*, int, int, float, int, bool, bool) [10]
[55]     0.0    0.00    0.00  284772         CMPGT(long long __vector(2), long long __vector(2)) [55]
-----------------------------------------------
                0.00    0.00  282496/282496      gradMag(float*, float*, float*, int, int, int, bool) [7]
[56]     0.0    0.00    0.00  282496         RCPSQRT(float __vector(4)) [56]
-----------------------------------------------
                0.00    0.00  282462/282462      gradMag(float*, float*, float*, int, int, int, bool) [7]
[57]     0.0    0.00    0.00  282462         RCP(float __vector(4)) [57]
-----------------------------------------------
                0.00    0.00  279535/279535      gradMag(float*, float*, float*, int, int, int, bool) [7]
[58]     0.0    0.00    0.00  279535         MIN(float __vector(4), float __vector(4)) [58]
-----------------------------------------------
                0.00    0.00  279058/279058      gradQuantize(float*, float*, int*, int*, float*, float*, int, int, float, int, bool, bool) [10]
[59]     0.0    0.00    0.00  279058         CVT(long long __vector(2)) [59]
-----------------------------------------------
                0.00    0.00   99592/265099      cv::Mat::operator=(cv::Mat&&) [81]
                0.00    0.00  165507/265099      cv::Mat::Mat(cv::Mat&&) [75]
[60]     0.0    0.00    0.00  265099         cv::MatStep::operator[](int) [60]
-----------------------------------------------
                0.00    0.00  247235/247235      gradMag(float*, float*, float*, int, int, int, bool) [7]
[61]     0.0    0.00    0.00  247235         CMPLT(float __vector(4), float __vector(4)) [61]
-----------------------------------------------
                0.00    0.00   38730/120793      void std::vector<cv::Mat, std::allocator<cv::Mat> >::emplace_back<cv::Mat>(cv::Mat&&) [77]
                0.00    0.00   40289/120793      void std::allocator_traits<std::allocator<cv::Mat> >::construct<cv::Mat, cv::Mat>(std::allocator<cv::Mat>&, cv::Mat*, cv::Mat&&) [72]
                0.00    0.00   41774/120793      void __gnu_cxx::new_allocator<cv::Mat>::construct<cv::Mat, cv::Mat>(cv::Mat*, cv::Mat&&) [76]
[62]     0.0    0.00    0.00  120793         cv::Mat&& std::forward<cv::Mat>(std::remove_reference<cv::Mat>::type&) [62]
-----------------------------------------------
                0.00    0.00      82/105568      cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [279]
                0.00    0.00   25484/105568      cv::Mat* std::__uninitialized_default_n_1<false>::__uninit_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long) [175]
                0.00    0.00   80002/105568      void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [95]
[63]     0.0    0.00    0.00  105568         cv::Mat* std::__addressof<cv::Mat>(cv::Mat&) [63]
-----------------------------------------------
                0.00    0.00   82379/82379       void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [95]
[64]     0.0    0.00    0.00   82379         void std::_Destroy<cv::Mat>(cv::Mat*) [64]
-----------------------------------------------
                0.00    0.00     141/78094       cv::_InputArray::_InputArray(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [262]
                0.00    0.00     567/78094       cv::_OutputArray::_OutputArray(std::vector<cv::Mat, std::allocator<cv::Mat> >&) [201]
                0.00    0.00    2644/78094       cv::_OutputArray::_OutputArray(cv::Mat const&) [132]
                0.00    0.00   15169/78094       cv::_OutputArray::_OutputArray(cv::Mat&) [87]
                0.00    0.00   18429/78094       cv::_InputArray::_InputArray() [84]
                0.00    0.00   41144/78094       cv::_InputArray::_InputArray(cv::Mat const&) [74]
[65]     0.0    0.00    0.00   78094         cv::_InputArray::init(int, void const*) [65]
-----------------------------------------------
                0.00    0.00       1/75150       cosine_window_function(int, int) [286]
                0.00    0.00     241/75150       plus_com(complex_mat const&, float const&) [35]
                0.00    0.00     282/75150       resizeDFT2(complex_mat const&, int const*) [33]
                0.00    0.00     282/75150       resizeDFT(complex_mat const&, int) [34]
                0.00    0.00     328/75150       newtrainmodel(complex_mat&, complex_mat&, complex_mat&, complex_mat&, float&, float&, float&, float&, cv::Mat const&, cv::Mat const&, complex_mat const&, int, int, float, float, cv::Mat const&, int, float) [24]
                0.00    0.00     566/75150       get_scale_subwindow(cv::Mat const&, int, int, int, int, float*, int*, float, int, int, int, int) [32]
                0.00    0.00     576/75150       sqrmag(std::vector<complex_mat, std::allocator<complex_mat> > const&, int, int) [36]
                0.00    0.00     850/75150       plus_com(complex_mat const&, complex_mat const&) [31]
                0.00    0.00    1007/75150       conj_com(complex_mat const&) [30]
                0.00    0.00    1900/75150       mul_com(complex_mat const&, float const&) [28]
                0.00    0.00    2264/75150       newfft2(cv::Mat const&, cv::Mat const&) [138]
                0.00    0.00    2310/75150       new_gaussian_correlation(std::vector<complex_mat, std::allocator<complex_mat> > const&, std::vector<complex_mat, std::allocator<complex_mat> > const&, double, bool, int, int, int) [25]
                0.00    0.00    6768/75150       sqrmag(std::vector<complex_mat, std::allocator<complex_mat> > const&, std::vector<complex_mat, std::allocator<complex_mat> > const&, int, int) [27]
                0.00    0.00    7488/75150       mul_com(complex_mat const&, complex_mat const&) [26]
                0.00    0.00   21164/75150       inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00   29123/75150       _GLOBAL__sub_I_m [2]
[66]     0.0    0.00    0.00   75150         cv::MatExpr::~MatExpr() [66]
-----------------------------------------------
                0.00    0.00      82/68179       void std::_Construct<cv::Mat, cv::Mat const&>(cv::Mat*, cv::Mat const&) [267]
